date,datetime,cash_type,card,coffee_name,Time_of_Day,Weekday,Month_name,Weekdaysort,Monthsort,hour_of_day,money,order_id,total_products_in_order,total_value_of_order
2024-03-03,2024-03-03 12:26:56.098000 UTC,card,ANON-0000-0000-0012,Americano,Afternoon,niedz.,mar,7,3,12,28.9,2024-03-03 12:26:56.098+00_ANON-0000-0000-0012,1,28.9
2024-03-03,2024-03-03 17:08:45.895000 UTC,card,ANON-0000-0000-0019,Cortado,Night,niedz.,mar,7,3,17,28.9,2024-03-03 17:08:45.895+00_ANON-0000-0000-0019,1,28.9
2024-03-05,2024-03-05 17:56:15.776000 UTC,card,ANON-0000-0000-0028,Cortado,Night,wt.,mar,2,3,17,28.9,2024-03-05 17:56:15.776+00_ANON-0000-0000-0028,1,28.9
2024-03-07,2024-03-07 15:40:22.606000 UTC,card,ANON-0000-0000-0032,Americano,Afternoon,czw.,mar,4,3,15,28.9,2024-03-07 15:40:22.606+00_ANON-0000-0000-0032,1,28.9
2024-03-08,2024-03-08 10:34:41.283000 UTC,card,ANON-0000-0000-0012,Cortado,Morning,pt.,mar,5,3,10,28.9,2024-03-08 10:34:41.283+00_ANON-0000-0000-0012,1,28.9
2024-03-08,2024-03-08 13:53:02.042000 UTC,card,ANON-0000-0000-0035,Americano,Afternoon,pt.,mar,5,3,13,28.9,2024-03-08 13:53:02.042+00_ANON-0000-0000-0035,1,28.9
2024-03-08,2024-03-08 14:45:11.048000 UTC,card,ANON-0000-0000-0033,Americano,Afternoon,pt.,mar,5,3,14,28.9,2024-03-08 14:45:11.048+00_ANON-0000-0000-0033,1,28.9
2024-03-09,2024-03-09 12:07:38.275000 UTC,card,ANON-0000-0000-0039,Americano,Afternoon,sob.,mar,6,3,12,28.9,2024-03-09 12:07:38.275+00_ANON-0000-0000-0039,1,28.9
2024-03-11,2024-03-11 16:50:49.608000 UTC,card,ANON-0000-0000-0048,Cortado,Afternoon,pon.,mar,1,3,16,28.9,2024-03-11 16:50:49.608+00_ANON-0000-0000-0048,1,28.9
2024-03-12,2024-03-12 16:15:43.325000 UTC,card,ANON-0000-0000-0050,Americano,Afternoon,wt.,mar,2,3,16,28.9,2024-03-12 16:15:43.325+00_ANON-0000-0000-0050,1,28.9
2024-03-13,2024-03-13 11:48:16.753000 UTC,card,ANON-0000-0000-0004,Americano,Morning,śr.,mar,3,3,11,28.9,2024-03-13 11:48:16.753+00_ANON-0000-0000-0004,1,28.9
2024-03-14,2024-03-14 19:00:08.663000 UTC,card,ANON-0000-0000-0012,Cortado,Night,czw.,mar,4,3,19,28.9,2024-03-14 19:00:08.663+00_ANON-0000-0000-0012,1,28.9
2024-03-15,2024-03-15 18:19:27.922000 UTC,card,ANON-0000-0000-0012,Americano,Night,pt.,mar,5,3,18,28.9,2024-03-15 18:19:27.922+00_ANON-0000-0000-0012,1,28.9
2024-03-16,2024-03-16 15:58:18.458000 UTC,card,ANON-0000-0000-0009,Cortado,Afternoon,sob.,mar,6,3,15,28.9,2024-03-16 15:58:18.458+00_ANON-0000-0000-0009,1,28.9
2024-03-16,2024-03-16 16:03:21.738000 UTC,card,ANON-0000-0000-0009,Cortado,Afternoon,sob.,mar,6,3,16,28.9,2024-03-16 16:03:21.738+00_ANON-0000-0000-0009,1,28.9
2024-03-16,2024-03-16 16:04:11.444000 UTC,card,ANON-0000-0000-0012,Cortado,Afternoon,sob.,mar,6,3,16,28.9,2024-03-16 16:04:11.444+00_ANON-0000-0000-0012,1,28.9
2024-03-17,2024-03-17 12:55:26.065000 UTC,card,ANON-0000-0000-0063,Cortado,Afternoon,niedz.,mar,7,3,12,28.9,2024-03-17 12:55:26.065+00_ANON-0000-0000-0063,1,28.9
2024-03-18,2024-03-18 11:17:59.671000 UTC,card,ANON-0000-0000-0064,Cortado,Morning,pon.,mar,1,3,11,28.9,2024-03-18 11:17:59.671+00_ANON-0000-0000-0064,1,28.9
2024-03-20,2024-03-20 11:41:16.403000 UTC,card,ANON-0000-0000-0012,Cortado,Morning,śr.,mar,3,3,11,28.9,2024-03-20 11:41:16.403+00_ANON-0000-0000-0012,1,28.9
2024-03-20,2024-03-20 12:30:48.968000 UTC,card,ANON-0000-0000-0049,Cortado,Afternoon,śr.,mar,3,3,12,28.9,2024-03-20 12:30:48.968+00_ANON-0000-0000-0049,1,28.9
2024-03-21,2024-03-21 17:22:01.353000 UTC,card,ANON-0000-0000-0012,Cortado,Night,czw.,mar,4,3,17,28.9,2024-03-21 17:22:01.353+00_ANON-0000-0000-0012,1,28.9
2024-03-22,2024-03-22 17:20:49.490000 UTC,card,ANON-0000-0000-0050,Americano,Night,pt.,mar,5,3,17,28.9,2024-03-22 17:20:49.490+00_ANON-0000-0000-0050,1,28.9
2024-03-23,2024-03-23 16:00:58.386000 UTC,card,ANON-0000-0000-0009,Cortado,Afternoon,sob.,mar,6,3,16,28.9,2024-03-23 16:00:58.386+00_ANON-0000-0000-0009,1,28.9
2024-03-26,2024-03-26 11:11:47.335000 UTC,card,ANON-0000-0000-0009,Cortado,Morning,wt.,mar,2,3,11,28.9,2024-03-26 11:11:47.335+00_ANON-0000-0000-0009,1,28.9
2024-03-26,2024-03-26 13:35:52.773000 UTC,card,ANON-0000-0000-0003,Americano,Afternoon,wt.,mar,2,3,13,28.9,2024-03-26 13:35:52.773+00_ANON-0000-0000-0003,1,28.9
2024-03-26,2024-03-26 13:36:49.644000 UTC,card,ANON-0000-0000-0032,Cortado,Afternoon,wt.,mar,2,3,13,28.9,2024-03-26 13:36:49.644+00_ANON-0000-0000-0032,1,28.9
2024-03-26,2024-03-26 13:37:59.723000 UTC,card,ANON-0000-0000-0059,Cortado,Afternoon,wt.,mar,2,3,13,28.9,2024-03-26 13:37:59.723+00_ANON-0000-0000-0059,1,28.9
2024-03-26,2024-03-26 13:57:53.677000 UTC,card,ANON-0000-0000-0050,Americano,Afternoon,wt.,mar,2,3,13,28.9,2024-03-26 13:57:53.677+00_ANON-0000-0000-0050,1,28.9
2024-03-27,2024-03-27 18:30:11.833000 UTC,card,ANON-0000-0000-0084,Cortado,Night,śr.,mar,3,3,18,28.9,2024-03-27 18:30:11.833+00_ANON-0000-0000-0084,1,28.9
2024-03-28,2024-03-28 14:24:47.092000 UTC,card,ANON-0000-0000-0085,Cortado,Afternoon,czw.,mar,4,3,14,28.9,2024-03-28 14:24:47.092+00_ANON-0000-0000-0085,1,28.9
2024-04-04,2024-04-04 12:23:02.216000 UTC,card,ANON-0000-0000-0094,Cortado,Afternoon,czw.,kwi,4,4,12,28.9,2024-04-04 12:23:02.216+00_ANON-0000-0000-0094,1,28.9
2024-04-05,2024-04-05 10:40:42.728000 UTC,card,ANON-0000-0000-0095,Americano,Morning,pt.,kwi,5,4,10,28.9,2024-04-05 10:40:42.728+00_ANON-0000-0000-0095,1,28.9
2024-04-05,2024-04-05 10:42:06.204000 UTC,card,ANON-0000-0000-0012,Americano,Morning,pt.,kwi,5,4,10,28.9,2024-04-05 10:42:06.204+00_ANON-0000-0000-0012,1,28.9
2024-04-05,2024-04-05 11:06:14.643000 UTC,card,ANON-0000-0000-0096,Cortado,Morning,pt.,kwi,5,4,11,28.9,2024-04-05 11:06:14.643+00_ANON-0000-0000-0096,1,28.9
2024-04-08,2024-04-08 11:01:20.464000 UTC,card,ANON-0000-0000-0012,Americano,Morning,pon.,kwi,1,4,11,28.9,2024-04-08 11:01:20.464+00_ANON-0000-0000-0012,1,28.9
2024-04-08,2024-04-08 18:18:09.713000 UTC,card,ANON-0000-0000-0105,Americano,Night,pon.,kwi,1,4,18,28.9,2024-04-08 18:18:09.713+00_ANON-0000-0000-0105,1,28.9
2024-04-12,2024-04-12 19:38:23.189000 UTC,card,ANON-0000-0000-0009,Cortado,Night,pt.,kwi,5,4,19,28.9,2024-04-12 19:38:23.189+00_ANON-0000-0000-0009,1,28.9
2024-04-13,2024-04-13 12:43:02.389000 UTC,card,ANON-0000-0000-0012,Americano,Afternoon,sob.,kwi,6,4,12,28.9,2024-04-13 12:43:02.389+00_ANON-0000-0000-0012,1,28.9
2024-04-14,2024-04-14 13:21:49.808000 UTC,card,ANON-0000-0000-0114,Cortado,Afternoon,niedz.,kwi,7,4,13,28.9,2024-04-14 13:21:49.808+00_ANON-0000-0000-0114,1,28.9
2024-04-14,2024-04-14 16:59:54.823000 UTC,card,ANON-0000-0000-0012,Cortado,Afternoon,niedz.,kwi,7,4,16,28.9,2024-04-14 16:59:54.823+00_ANON-0000-0000-0012,1,28.9
2024-04-15,2024-04-15 11:45:24.619000 UTC,card,ANON-0000-0000-0064,Americano,Morning,pon.,kwi,1,4,11,28.9,2024-04-15 11:45:24.619+00_ANON-0000-0000-0064,1,28.9
2024-04-15,2024-04-15 17:01:46.359000 UTC,card,ANON-0000-0000-0003,Americano,Night,pon.,kwi,1,4,17,28.9,2024-04-15 17:01:46.359+00_ANON-0000-0000-0003,1,28.9
2024-04-16,2024-04-16 12:52:07.750000 UTC,card,ANON-0000-0000-0064,Cortado,Afternoon,wt.,kwi,2,4,12,28.9,2024-04-16 12:52:07.750+00_ANON-0000-0000-0064,1,28.9
2024-04-16,2024-04-16 15:03:16.889000 UTC,card,ANON-0000-0000-0118,Americano,Afternoon,wt.,kwi,2,4,15,28.9,2024-04-16 15:03:16.889+00_ANON-0000-0000-0118,1,28.9
2024-04-17,2024-04-17 13:32:59.792000 UTC,card,ANON-0000-0000-0012,Americano,Afternoon,śr.,kwi,3,4,13,28.9,2024-04-17 13:32:59.792+00_ANON-0000-0000-0012,1,28.9
2024-04-17,2024-04-17 18:14:03.229000 UTC,card,ANON-0000-0000-0121,Cortado,Night,śr.,kwi,3,4,18,28.9,2024-04-17 18:14:03.229+00_ANON-0000-0000-0121,1,28.9
2024-05-06,2024-05-06 11:34:20.640000 UTC,cash,,Americano,Morning,pon.,maj,1,5,11,29.0,2024-05-06 11:34:20.640+00_CASH_cash,1,29.0
2024-05-15,2024-05-15 14:38:10.847000 UTC,cash,,Americano,Afternoon,śr.,maj,3,5,14,29.0,2024-05-15 14:38:10.847+00_CASH_cash,1,29.0
2024-05-20,2024-05-20 14:32:21.252000 UTC,cash,,Americano,Afternoon,pon.,maj,1,5,14,29.0,2024-05-20 14:32:21.252+00_CASH_cash,1,29.0
2024-05-25,2024-05-25 07:40:58.818000 UTC,cash,,Americano,Morning,sob.,maj,6,5,7,29.0,2024-05-25 07:40:58.818+00_CASH_cash,1,29.0
2024-05-25,2024-05-25 12:40:23.587000 UTC,cash,,Americano,Afternoon,sob.,maj,6,5,12,29.0,2024-05-25 12:40:23.587+00_CASH_cash,1,29.0
2024-03-19,2024-03-19 10:20:25.996000 UTC,cash,,Cortado,Morning,wt.,mar,2,3,10,30.0,2024-03-19 10:20:25.996+00_CASH_cash,1,30.0
2024-03-21,2024-03-21 17:21:01.453000 UTC,cash,,Americano,Night,czw.,mar,4,3,17,30.0,2024-03-21 17:21:01.453+00_CASH_cash,1,30.0
2024-03-31,2024-03-31 19:36:45.000000 UTC,cash,,Americano,Night,niedz.,mar,7,3,19,30.0,2024-03-31 19:36:45+00_CASH_cash,1,30.0
2024-04-03,2024-04-03 15:36:11.735000 UTC,cash,,Cortado,Afternoon,śr.,kwi,3,4,15,30.0,2024-04-03 15:36:11.735+00_CASH_cash,1,30.0
2024-09-28,2024-09-28 17:26:16.704000 UTC,card,ANON-0000-0000-0684,Americano with Milk,Night,sob.,wrz,6,9,17,30.86,2024-09-28 17:26:16.704+00_ANON-0000-0000-0684,1,30.86
2024-09-29,2024-09-29 10:53:42.331000 UTC,card,ANON-0000-0000-0333,Americano with Milk,Morning,niedz.,wrz,7,9,10,30.86,2024-09-29 10:53:42.331+00_ANON-0000-0000-0333,1,30.86
2024-09-30,2024-09-30 10:01:09.168000 UTC,card,ANON-0000-0000-0276,Americano with Milk,Morning,pon.,wrz,1,9,10,30.86,2024-09-30 10:01:09.168+00_ANON-0000-0000-0276,1,30.86
2024-09-30,2024-09-30 11:32:54.558000 UTC,card,ANON-0000-0000-0693,Americano with Milk,Morning,pon.,wrz,1,9,11,30.86,2024-09-30 11:32:54.558+00_ANON-0000-0000-0693,1,30.86
2024-09-30,2024-09-30 16:45:44.460000 UTC,card,ANON-0000-0000-0333,Americano with Milk,Afternoon,pon.,wrz,1,9,16,30.86,2024-09-30 16:45:44.460+00_ANON-0000-0000-0333,1,30.86
2024-09-30,2024-09-30 20:00:42.135000 UTC,card,ANON-0000-0000-0531,Americano with Milk,Night,pon.,wrz,1,9,20,30.86,2024-09-30 20:00:42.135+00_ANON-0000-0000-0531,1,30.86
2024-09-30,2024-09-30 20:01:42.191000 UTC,card,ANON-0000-0000-0633,Americano with Milk,Night,pon.,wrz,1,9,20,30.86,2024-09-30 20:01:42.191+00_ANON-0000-0000-0633,1,30.86
2024-09-30,2024-09-30 21:41:07.527000 UTC,card,ANON-0000-0000-0695,Americano with Milk,Night,pon.,wrz,1,9,21,30.86,2024-09-30 21:41:07.527+00_ANON-0000-0000-0695,1,30.86
2024-10-01,2024-10-01 09:48:30.777000 UTC,card,ANON-0000-0000-0276,Americano with Milk,Morning,wt.,paź,2,10,9,30.86,2024-10-01 09:48:30.777+00_ANON-0000-0000-0276,1,30.86
2024-10-01,2024-10-01 11:55:31.853000 UTC,card,ANON-0000-0000-0697,Americano with Milk,Morning,wt.,paź,2,10,11,30.86,2024-10-01 11:55:31.853+00_ANON-0000-0000-0697,1,30.86
2024-10-02,2024-10-02 09:19:17.053000 UTC,card,ANON-0000-0000-0276,Americano with Milk,Morning,śr.,paź,3,10,9,30.86,2024-10-02 09:19:17.053+00_ANON-0000-0000-0276,1,30.86
2024-10-02,2024-10-02 10:23:55.272000 UTC,card,ANON-0000-0000-0704,Americano with Milk,Morning,śr.,paź,3,10,10,30.86,2024-10-02 10:23:55.272+00_ANON-0000-0000-0704,1,30.86
2024-10-03,2024-10-03 15:12:05.160000 UTC,card,ANON-0000-0000-0709,Americano with Milk,Afternoon,czw.,paź,4,10,15,30.86,2024-10-03 15:12:05.160+00_ANON-0000-0000-0709,1,30.86
2024-10-04,2024-10-04 09:30:22.038000 UTC,card,ANON-0000-0000-0004,Americano with Milk,Morning,pt.,paź,5,10,9,30.86,2024-10-04 09:30:22.038+00_ANON-0000-0000-0004,1,30.86
2024-10-06,2024-10-06 18:17:44.975000 UTC,card,ANON-0000-0000-0721,Americano with Milk,Night,niedz.,paź,7,10,18,30.86,2024-10-06 18:17:44.975+00_ANON-0000-0000-0721,1,30.86
2024-10-07,2024-10-07 12:17:56.717000 UTC,card,ANON-0000-0000-0727,Americano with Milk,Afternoon,pon.,paź,1,10,12,30.86,2024-10-07 12:17:56.717+00_ANON-0000-0000-0727,1,30.86
2024-10-08,2024-10-08 09:05:14.027000 UTC,card,ANON-0000-0000-0276,Americano with Milk,Morning,wt.,paź,2,10,9,30.86,2024-10-08 09:05:14.027+00_ANON-0000-0000-0276,1,30.86
2024-10-08,2024-10-08 15:50:43.122000 UTC,card,ANON-0000-0000-0730,Americano with Milk,Afternoon,wt.,paź,2,10,15,30.86,2024-10-08 15:50:43.122+00_ANON-0000-0000-0730,1,30.86
2024-10-09,2024-10-09 08:25:57.509000 UTC,card,ANON-0000-0000-0276,Americano with Milk,Morning,śr.,paź,3,10,8,30.86,2024-10-09 08:25:57.509+00_ANON-0000-0000-0276,1,30.86
2024-10-09,2024-10-09 09:43:21.029000 UTC,card,ANON-0000-0000-0424,Americano with Milk,Morning,śr.,paź,3,10,9,30.86,2024-10-09 09:43:21.029+00_ANON-0000-0000-0424,1,30.86
2024-10-09,2024-10-09 13:52:34.736000 UTC,card,ANON-0000-0000-0735,Americano with Milk,Afternoon,śr.,paź,3,10,13,30.86,2024-10-09 13:52:34.736+00_ANON-0000-0000-0735,1,30.86
2024-10-10,2024-10-10 09:23:20.118000 UTC,card,ANON-0000-0000-0276,Americano with Milk,Morning,czw.,paź,4,10,9,30.86,2024-10-10 09:23:20.118+00_ANON-0000-0000-0276,1,30.86
2024-10-11,2024-10-11 07:54:51.580000 UTC,card,ANON-0000-0000-0276,Americano with Milk,Morning,pt.,paź,5,10,7,30.86,2024-10-11 07:54:51.580+00_ANON-0000-0000-0276,1,30.86
2024-10-11,2024-10-11 08:56:58.778000 UTC,card,ANON-0000-0000-0726,Americano with Milk,Morning,pt.,paź,5,10,8,30.86,2024-10-11 08:56:58.778+00_ANON-0000-0000-0726,1,30.86
2024-10-11,2024-10-11 09:31:42.338000 UTC,card,ANON-0000-0000-0744,Americano with Milk,Morning,pt.,paź,5,10,9,30.86,2024-10-11 09:31:42.338+00_ANON-0000-0000-0744,1,30.86
2024-10-11,2024-10-11 10:30:35.971000 UTC,card,ANON-0000-0000-0242,Americano with Milk,Morning,pt.,paź,5,10,10,30.86,2024-10-11 10:30:35.971+00_ANON-0000-0000-0242,1,30.86
2024-10-11,2024-10-11 21:53:53.607000 UTC,card,ANON-0000-0000-0748,Americano with Milk,Night,pt.,paź,5,10,21,30.86,2024-10-11 21:53:53.607+00_ANON-0000-0000-0748,1,30.86
2024-10-12,2024-10-12 11:53:41.093000 UTC,card,ANON-0000-0000-0750,Americano with Milk,Morning,sob.,paź,6,10,11,30.86,2024-10-12 11:53:41.093+00_ANON-0000-0000-0750,1,30.86
2024-10-13,2024-10-13 12:20:46.595000 UTC,card,ANON-0000-0000-0752,Americano with Milk,Afternoon,niedz.,paź,7,10,12,30.86,2024-10-13 12:20:46.595+00_ANON-0000-0000-0752,1,30.86
2024-10-14,2024-10-14 08:26:54.639000 UTC,card,ANON-0000-0000-0276,Americano with Milk,Morning,pon.,paź,1,10,8,30.86,2024-10-14 08:26:54.639+00_ANON-0000-0000-0276,1,30.86
2024-10-15,2024-10-15 13:15:44.836000 UTC,card,ANON-0000-0000-0764,Americano with Milk,Afternoon,wt.,paź,2,10,13,30.86,2024-10-15 13:15:44.836+00_ANON-0000-0000-0764,1,30.86
2024-10-16,2024-10-16 08:21:26.013000 UTC,card,ANON-0000-0000-0276,Americano with Milk,Morning,śr.,paź,3,10,8,30.86,2024-10-16 08:21:26.013+00_ANON-0000-0000-0276,1,30.86
2024-10-16,2024-10-16 10:45:24.963000 UTC,card,ANON-0000-0000-0333,Americano with Milk,Morning,śr.,paź,3,10,10,30.86,2024-10-16 10:45:24.963+00_ANON-0000-0000-0333,1,30.86
2024-10-16,2024-10-16 12:29:44.254000 UTC,card,ANON-0000-0000-0769,Americano with Milk,Afternoon,śr.,paź,3,10,12,30.86,2024-10-16 12:29:44.254+00_ANON-0000-0000-0769,1,30.86
2024-10-16,2024-10-16 17:43:20.657000 UTC,card,ANON-0000-0000-0510,Americano with Milk,Night,śr.,paź,3,10,17,30.86,2024-10-16 17:43:20.657+00_ANON-0000-0000-0510,1,30.86
2024-10-17,2024-10-17 09:24:27.162000 UTC,card,ANON-0000-0000-0773,Americano with Milk,Morning,czw.,paź,4,10,9,30.86,2024-10-17 09:24:27.162+00_ANON-0000-0000-0773,1,30.86
2024-10-17,2024-10-17 11:59:26.853000 UTC,card,ANON-0000-0000-0774,Americano with Milk,Morning,czw.,paź,4,10,11,30.86,2024-10-17 11:59:26.853+00_ANON-0000-0000-0774,1,30.86
2024-10-17,2024-10-17 20:11:36.404000 UTC,card,ANON-0000-0000-0778,Americano with Milk,Night,czw.,paź,4,10,20,30.86,2024-10-17 20:11:36.404+00_ANON-0000-0000-0778,1,30.86
2024-10-18,2024-10-18 21:52:23.408000 UTC,card,ANON-0000-0000-0784,Americano with Milk,Night,pt.,paź,5,10,21,30.86,2024-10-18 21:52:23.408+00_ANON-0000-0000-0784,1,30.86
2024-10-19,2024-10-19 08:34:13.654000 UTC,card,ANON-0000-0000-0785,Americano with Milk,Morning,sob.,paź,6,10,8,30.86,2024-10-19 08:34:13.654+00_ANON-0000-0000-0785,1,30.86
2024-10-20,2024-10-20 15:52:45.055000 UTC,card,ANON-0000-0000-0455,Americano with Milk,Afternoon,niedz.,paź,7,10,15,30.86,2024-10-20 15:52:45.055+00_ANON-0000-0000-0455,1,30.86
2024-10-21,2024-10-21 09:04:54.434000 UTC,card,ANON-0000-0000-0385,Americano with Milk,Morning,pon.,paź,1,10,9,30.86,2024-10-21 09:04:54.434+00_ANON-0000-0000-0385,1,30.86
2024-10-21,2024-10-21 15:27:02.441000 UTC,card,ANON-0000-0000-0795,Americano with Milk,Afternoon,pon.,paź,1,10,15,30.86,2024-10-21 15:27:02.441+00_ANON-0000-0000-0795,1,30.86
2024-10-22,2024-10-22 08:25:32.220000 UTC,card,ANON-0000-0000-0276,Americano with Milk,Morning,wt.,paź,2,10,8,30.86,2024-10-22 08:25:32.220+00_ANON-0000-0000-0276,1,30.86
2024-10-23,2024-10-23 08:45:14.798000 UTC,card,ANON-0000-0000-0276,Americano with Milk,Morning,śr.,paź,3,10,8,30.86,2024-10-23 08:45:14.798+00_ANON-0000-0000-0276,1,30.86
2024-10-23,2024-10-23 12:31:05.425000 UTC,card,ANON-0000-0000-0802,Americano with Milk,Afternoon,śr.,paź,3,10,12,30.86,2024-10-23 12:31:05.425+00_ANON-0000-0000-0802,1,30.86
2024-10-23,2024-10-23 21:57:20.745000 UTC,card,ANON-0000-0000-0518,Americano with Milk,Night,śr.,paź,3,10,21,30.86,2024-10-23 21:57:20.745+00_ANON-0000-0000-0518,1,30.86
2024-10-25,2024-10-25 10:51:01.298000 UTC,card,ANON-0000-0000-0276,Americano with Milk,Morning,pt.,paź,5,10,10,30.86,2024-10-25 10:51:01.298+00_ANON-0000-0000-0276,1,30.86
2024-10-26,2024-10-26 15:52:01.660000 UTC,card,ANON-0000-0000-0819,Americano with Milk,Afternoon,sob.,paź,6,10,15,30.86,2024-10-26 15:52:01.660+00_ANON-0000-0000-0819,1,30.86
2024-10-26,2024-10-26 15:53:21.506000 UTC,card,ANON-0000-0000-0820,Americano with Milk,Afternoon,sob.,paź,6,10,15,30.86,2024-10-26 15:53:21.506+00_ANON-0000-0000-0820,1,30.86
2024-10-26,2024-10-26 20:34:46.718000 UTC,card,ANON-0000-0000-0821,Americano with Milk,Night,sob.,paź,6,10,20,30.86,2024-10-26 20:34:46.718+00_ANON-0000-0000-0821,1,30.86
2024-10-27,2024-10-27 11:01:56.902000 UTC,card,ANON-0000-0000-0347,Americano with Milk,Morning,niedz.,paź,7,10,11,30.86,2024-10-27 11:01:56.902+00_ANON-0000-0000-0347,1,30.86
2024-10-28,2024-10-28 09:15:42.781000 UTC,card,ANON-0000-0000-0242,Americano with Milk,Morning,pon.,paź,1,10,9,30.86,2024-10-28 09:15:42.781+00_ANON-0000-0000-0242,1,30.86
2024-10-28,2024-10-28 12:02:34.807000 UTC,card,ANON-0000-0000-0825,Americano with Milk,Afternoon,pon.,paź,1,10,12,30.86,2024-10-28 12:02:34.807+00_ANON-0000-0000-0825,1,30.86
2024-10-28,2024-10-28 14:30:59.561000 UTC,card,ANON-0000-0000-0827,Americano with Milk,Afternoon,pon.,paź,1,10,14,30.86,2024-10-28 14:30:59.561+00_ANON-0000-0000-0827,1,30.86
2024-10-28,2024-10-28 21:20:03.622000 UTC,card,ANON-0000-0000-0329,Americano with Milk,Night,pon.,paź,1,10,21,30.86,2024-10-28 21:20:03.622+00_ANON-0000-0000-0329,1,30.86
2024-10-28,2024-10-28 22:05:50.772000 UTC,card,ANON-0000-0000-0695,Americano with Milk,Night,pon.,paź,1,10,22,30.86,2024-10-28 22:05:50.772+00_ANON-0000-0000-0695,1,30.86
2024-10-29,2024-10-29 11:59:46.680000 UTC,card,ANON-0000-0000-0829,Americano with Milk,Morning,wt.,paź,2,10,11,30.86,2024-10-29 11:59:46.680+00_ANON-0000-0000-0829,1,30.86
2024-10-29,2024-10-29 19:02:05.362000 UTC,card,ANON-0000-0000-0836,Americano with Milk,Night,wt.,paź,2,10,19,30.86,2024-10-29 19:02:05.362+00_ANON-0000-0000-0836,1,30.86
2024-10-30,2024-10-30 12:10:58.391000 UTC,card,ANON-0000-0000-0734,Americano with Milk,Afternoon,śr.,paź,3,10,12,30.86,2024-10-30 12:10:58.391+00_ANON-0000-0000-0734,1,30.86
2024-10-30,2024-10-30 16:04:48.375000 UTC,card,ANON-0000-0000-0840,Americano with Milk,Afternoon,śr.,paź,3,10,16,30.86,2024-10-30 16:04:48.375+00_ANON-0000-0000-0840,1,30.86
2024-10-30,2024-10-30 19:18:31.485000 UTC,card,ANON-0000-0000-0819,Americano with Milk,Night,śr.,paź,3,10,19,30.86,2024-10-30 19:18:31.485+00_ANON-0000-0000-0819,1,30.86
2024-10-30,2024-10-30 19:43:21.190000 UTC,card,ANON-0000-0000-0842,Americano with Milk,Night,śr.,paź,3,10,19,30.86,2024-10-30 19:43:21.190+00_ANON-0000-0000-0842,1,30.86
2024-10-31,2024-10-31 09:18:19.100000 UTC,card,ANON-0000-0000-0276,Americano with Milk,Morning,czw.,paź,4,10,9,30.86,2024-10-31 09:18:19.100+00_ANON-0000-0000-0276,1,30.86
2024-10-31,2024-10-31 16:00:30.983000 UTC,card,ANON-0000-0000-0844,Americano with Milk,Afternoon,czw.,paź,4,10,16,30.86,2024-10-31 16:00:30.983+00_ANON-0000-0000-0844,1,30.86
2024-11-01,2024-11-01 22:41:55.896000 UTC,card,ANON-0000-0000-0695,Americano with Milk,Night,pt.,lis,5,11,22,30.86,2024-11-01 22:41:55.896+00_ANON-0000-0000-0695,1,30.86
2024-11-02,2024-11-02 10:33:09.562000 UTC,card,ANON-0000-0000-0097,Americano with Milk,Morning,sob.,lis,6,11,10,30.86,2024-11-02 10:33:09.562+00_ANON-0000-0000-0097,1,30.86
2024-11-02,2024-11-02 14:54:14.648000 UTC,card,ANON-0000-0000-0846,Americano with Milk,Afternoon,sob.,lis,6,11,14,30.86,2024-11-02 14:54:14.648+00_ANON-0000-0000-0846,1,30.86
2024-11-02,2024-11-02 18:18:27.180000 UTC,card,ANON-0000-0000-0620,Americano with Milk,Night,sob.,lis,6,11,18,30.86,2024-11-02 18:18:27.180+00_ANON-0000-0000-0620,1,30.86
2024-11-03,2024-11-03 13:59:01.077000 UTC,card,ANON-0000-0000-0851,Americano with Milk,Afternoon,niedz.,lis,7,11,13,30.86,2024-11-03 13:59:01.077+00_ANON-0000-0000-0851,1,30.86
2024-11-04,2024-11-04 12:35:06.061000 UTC,card,ANON-0000-0000-0854,Americano with Milk,Afternoon,pon.,lis,1,11,12,30.86,2024-11-04 12:35:06.061+00_ANON-0000-0000-0854,1,30.86
2024-11-05,2024-11-05 09:05:41.810000 UTC,card,ANON-0000-0000-0276,Americano with Milk,Morning,wt.,lis,2,11,9,30.86,2024-11-05 09:05:41.810+00_ANON-0000-0000-0276,1,30.86
2024-11-05,2024-11-05 10:41:44.251000 UTC,card,ANON-0000-0000-0012,Americano with Milk,Morning,wt.,lis,2,11,10,30.86,2024-11-05 10:41:44.251+00_ANON-0000-0000-0012,1,30.86
2024-11-08,2024-11-08 09:05:42.114000 UTC,card,ANON-0000-0000-0276,Americano with Milk,Morning,pt.,lis,5,11,9,30.86,2024-11-08 09:05:42.114+00_ANON-0000-0000-0276,1,30.86
2024-11-08,2024-11-08 16:33:02.884000 UTC,card,ANON-0000-0000-0869,Americano with Milk,Afternoon,pt.,lis,5,11,16,30.86,2024-11-08 16:33:02.884+00_ANON-0000-0000-0869,1,30.86
2024-11-08,2024-11-08 16:55:28.043000 UTC,card,ANON-0000-0000-0870,Americano with Milk,Afternoon,pt.,lis,5,11,16,30.86,2024-11-08 16:55:28.043+00_ANON-0000-0000-0870,1,30.86
2024-11-09,2024-11-09 10:08:18.836000 UTC,card,ANON-0000-0000-0276,Americano with Milk,Morning,sob.,lis,6,11,10,30.86,2024-11-09 10:08:18.836+00_ANON-0000-0000-0276,1,30.86
